RWHCWHTRG00	Gas instant water heater							
RWHCWHTRG01	Gas instant water heater and shower							
RWHS	Hot water							
RWHSSA00	"Hot water delivery device (heater, shower etc.) for average existing housing"							
RWHSSA01	"Hot water delivery device (heater, shower etc.) for average existing housing"							
RWHSSOLRS00	Solar water heater							
RWHSWHTRE00	"Electric water heater (small), shower"							
RWHSWHTRE01	Instant water heater (small) and shower							
RWHSWHTRG00	Gas instant water heater							
RWHSWHTRG01	Gas instant water heater and shower							
RWNA	Hot water							
RWNASA01	"Hot water delivery device (heater, shower etc.) for average existing housing"							
RWNAWHTRE01	Instant water heater (small) and shower							
RWNAWHTRG01	Gas instant water heater and shower							
RWNSA	"delivery technology for stand-alone hot water systems, houses (not an actual technology, no cost & efficiency=1)"	"delivery technology for stand-alone hot water systems, houses (not an actual technology, no cost & efficiency=1)"						
RWNSA01	"New delivery technology for stand-alone hot water systems, new houses (not an actual technology, no cost & efficiency=1)"	"New delivery technology for stand-alone hot water systems, new houses (not an actual technology, no cost & efficiency=1)"						
RWNWHTRE	instant electric water heater (small)	instant electric water heater (small)						
RWNWHTRE01	New instant electric water heater (small)	New instant electric water heater (small)						
RWNWHTRG	gas instant water heater	gas instant water heater						
RWNWHTRG01	New gas instant water heater	New gas instant water heater						
S_EFF	storage efficiency							
SCH	Final demand commodity for cooling in high-consumption services buildings (in PJ)	Final demand commodity for cooling in high-consumption services buildings (in PJ)						
SCHDAIR	dry air cooling systems for high-consumption services buildings	dry air cooling systems for high-consumption services buildings						
SCHDAIR00	Existing dry air cooling systems for high-consumption services buildings	Existing dry air cooling systems for high-consumption services buildings						
SCHDAIR01	New dry air cooling systems for high-consumption services buildings	New dry air cooling systems for high-consumption services buildings						
SCHDELVAIR	Cool air from dry air cooling systems in high-consumption services buildings	Cool air from dry air cooling systems in high-consumption services buildings						
SCHP-ADM	CHP based on anaerobic digestion of wet biomass waste	CHP based on anaerobic digestion of wet biomass waste						
SCHP-ADM01	New CHP based on anaerobic digestion of wet biomass waste	New CHP based on anaerobic digestion of wet biomass waste						
SCHP-CCG	CCGT CHP based on natural gas	CCGT CHP based on natural gas						
SCHP-CCG00	Existing CCGT CHP based on natural gas	Existing CCGT CHP based on natural gas						
SCHP-CCG00	CCGT CHP based on natural gas							
SCHP-CCG01	New CCGT CHP based on natural gas	New CCGT CHP based on natural gas						
SCHP-CCH	CCGT CHP based on hydrogen	CCGT CHP based on hydrogen						
SCHP-CCH01	New CCGT CHP based on hydrogen	New CCGT CHP based on hydrogen						
SCHP-FCH	hydrogen fuel cell	hydrogen fuel cell						
SCHP-FCH01	New hydrogen fuel cell	New hydrogen fuel cell						
SCHP-GES	gas engine CHP based on sewage gas	gas engine CHP based on sewage gas						
SCHP-GES00	Existing gas engine CHP based on sewage gas	Existing gas engine CHP based on sewage gas						
SCHP-GES01	New gas engine CHP based on sewage gas	New gas engine CHP based on sewage gas						
SCHP-STM	steam turbine CHP based on municipal waste	steam turbine CHP based on municipal waste						
SCHP-STM01	New steam turbine CHP based on municipal waste	New steam turbine CHP based on municipal waste						
SCHP-STW	steam turbine CHP based on biomass / municipal waste	steam turbine CHP based on biomass / municipal waste						
SCHP-STW00	Existing steam turbine CHP based on biomass / municipal waste	Existing steam turbine CHP based on biomass / municipal waste						
SCHP-STW01	New steam turbine CHP based on wood pellets	New steam turbine CHP based on wood pellets						
SCK	Final demand commodity for cooking (in PJ)	Final demand commodity for cooking (in PJ)						
SCKELC	electric cooking devices (in PJ_a)	electric cooking devices (in PJ_a)						
SCKELC000	Existing electric cooking devices (in PJ_a)	Existing electric cooking devices (in PJ_a)						
SCKELC000	electric cooking devices (in PJ_a)							
SCKELC001	New electric cooking devices (in PJ_a)	New electric cooking devices (in PJ_a)						
SCKHYG	hydrogen cooking devices (in PJ_a)	hydrogen cooking devices (in PJ_a)						
SCKHYG001	New hydrogen cooking devices (in PJ_a)	New hydrogen cooking devices (in PJ_a)						
SCKLFO	oil cooking devices (in PJ_a)	oil cooking devices (in PJ_a)						
SCKLFO001	New oil cooking devices (in PJ_a)	New oil cooking devices (in PJ_a)						
SCKNGA	natural gas cooking devices (in PJ_a)	natural gas cooking devices (in PJ_a)						
SCKNGA000	Existing natural gas cooking devices (in PJ_a)	Existing natural gas cooking devices (in PJ_a)						
SCKNGA000	natural gas cooking devices (in PJ_a)							
SCKNGA001	New natural gas cooking devices (in PJ_a)	New natural gas cooking devices (in PJ_a)						
SCKOTH	other cooking devices (in PJ_a)	other cooking devices (in PJ_a)						
SCKOTH000	Existing other cooking devices (in PJ_a)	Existing other cooking devices (in PJ_a)						
SCP	Final demand commodity for computing (in PJ)	Final demand commodity for computing (in PJ)						
SCPECOMP	Business Computers	computers (in PJ_a)						
SCPECOMP00	Existing computers (in PJ_a)	Existing computers (in PJ_a)						
SCPECOMP00	Business Computers							
SCPECOMP01	New computers (in PJ_a)	New computers (in PJ_a)						
SCSELPDT01	New lighting presence detector							
SCSELTMR01	New lighting timer							
SCSHACON01	New efficient air conditioning							
SCSHCAVW01	New cavity wall insulation							
SCSHROFP01	New pitched roof insulation							
SCSLCAVW01	New cavity wall insulation							
SCSLPTHM01	New progammable thermostats							
SCSLROFF01	New flat roof insulation							
SCSLROFP01	New pitched roof insulation.							
SCSVACON	Conservation technology for heating in high-consumption services buildings: More efficient air conditioning	Conservation technology for heating in high-consumption services buildings: More efficient air conditioning						
SCSVACON01	Conservation technology for heating in high-consumption services buildings: More efficient air conditioning	Conservation technology for heating in high-consumption services buildings: More efficient air conditioning						
SCSVCAVW	Conservation technology for heating in all services buildings: Cavity wall insulation	Conservation technology for heating in all services buildings: Cavity wall insulation						
SCSVCAVW01	Conservation technology for heating in all services buildings: Cavity wall insulation	Conservation technology for heating in all services buildings: Cavity wall insulation						
SCSVLPDT	Conservation technology for lighting in office buildings: Presence detector	Conservation technology for lighting in office buildings: Presence detector						
SCSVLPDT01	Conservation technology for lighting in office buildings: Presence detector	Conservation technology for lighting in office buildings: Presence detector						
SCSVLTMR	Conservation technology for lighting in office buildings: Lighting timer	Conservation technology for lighting in office buildings: Lighting timer						
SCSVLTMR01	Conservation technology for lighting in office buildings: Lighting timer	Conservation technology for lighting in office buildings: Lighting timer						
SCSVPTHM	Conservation technology for heating in all services buildings: Programmable thermostats	Conservation technology for heating in all services buildings: Programmable thermostats						
SCSVPTHM01	Conservation technology for heating in all services buildings: Programmable thermostats	Conservation technology for heating in all services buildings: Programmable thermostats						
SCSVROFF	Conservation technology for heating in all services buildings: Flat roof insulation	Conservation technology for heating in all services buildings: Flat roof insulation						
SCSVROFF01	Conservation technology for heating in all services buildings: Flat roof insulation	Conservation technology for heating in all services buildings: Flat roof insulation						
SCSVROFP	Conservation technology for heating in all services buildings: Pitched roof insulation	Conservation technology for heating in all services buildings: Pitched roof insulation						
SCSVROFP01	Conservation technology for heating in all services buildings: Pitched roof insulation	Conservation technology for heating in all services buildings: Pitched roof insulation						
SCV	Final demand commodity for cooling and ventilation	Final demand commodity for cooling and ventilation						
SD	Commodity fraction - Summer Day							
SDH-BLRC	district heating boiler station based on coal	district heating boiler station based on coal						
SDH-BLRC00	Existing district heating boiler station based on coal	Existing district heating boiler station based on coal						
SDH-BLRC01	New district heating boiler station based on coal	New district heating boiler station based on coal						
SDH-BLRE	electric immersion heater for district heating	electric immersion heater for district heating						
SDH-BLRE01	New electric immersion heater for district heating	New electric immersion heater for district heating						
SDH-BLRG	district heating boiler station based on natural gas	district heating boiler station based on natural gas						
SDH-BLRG00	Existing district heating boiler station based on natural gas	Existing district heating boiler station based on natural gas						
SDH-BLRG00	district heating boiler station based on natural gas							
SDH-BLRG01	New district heating boiler station based on natural gas	New district heating boiler station based on natural gas						
SDH-BLRH	district heating boiler station based on hydrogen	district heating boiler station based on hydrogen						
SDH-BLRH01	New district heating boiler station based on hydrogen	New district heating boiler station based on hydrogen						
SDH-BLRW	district heating boiler station based on wood pellets	district heating boiler station based on wood pellets						
SDH-BLRW01	New district heating boiler station based on wood pellets	New district heating boiler station based on wood pellets						
SDH-SWHS	central solar heating plant	central solar heating plant						
SDH-SWHS01	New central solar heating plant	New central solar heating plant						
SDH-THSTG00	Existing district heating based on thermal							
SDH-THSTG01	New district heating based on thermal	New district heating based on thermal						
SDISTELC	electricity distribution network to the services sector	electricity distribution network to the services sector						
SDISTELC00	Existing electricity distribution network to the services sector	Existing electricity distribution network to the services sector						
SDISTELC00	electricity distribution network to the services sector							
SDISTELC01	New electricity distribution network to the services sector	New electricity distribution network to the services sector						
SDISTELC01	electricity distribution network to the services sector	electricity distribution network to the services sector						
SE	Commodity fraction - Summer Evening							
SER	Services	Services						
SERBIOLFO	Bio-light fuel oil for the services sector	Bio-light fuel oil for the services sector						
SERBIOLFO01	Bio-light fuel oil for the services sector	Bio-light fuel oil for the services sector						
SERBOG	Sewage gas for the services sector	Sewage gas for the services sector						
SERBOG-SW00	Biogas from sewage waste for the services sector							
SERBOG-SW01	Sewage gas for the services sector	Sewage gas for the services sector						
SERBOM	Biomethane for the services sector (before distribution grid)	Biomethane for the services sector (before distribution grid)						
SERBOM01	Biomethane for the services sector (before distribution grid)	Biomethane for the services sector (before distribution grid)						
SERBUILDBOM	Biomethane for low-consumption service sector buildings (after service pipelines)	Biomethane for low-consumption service sector buildings (after service pipelines)						
SERBUILDELC	Electricity for low-consumption service sector buildings (after electricity meters)	Electricity for low-consumption service sector buildings (after electricity meters)						
SERBUILDGAS	Natural gas for low-consumption service sector buildings (after service pipelines)	Natural gas for low-consumption service sector buildings (after service pipelines)						
SERBUILDHYG	Hydrogen for low-consumption service sector buildings (after service pipelines)	Hydrogen for low-consumption service sector buildings (after service pipelines)						
SERCH	"energy-related CH4 (sector-wise accounting system, services sector)"	"energy-related CH4 (sector-wise accounting system, services sector)"						
SERCH4N	"energy-related CH4 (sector-wise accounting system, services sector)"	"energy-related CH4 (sector-wise accounting system, services sector)"						
SERCO	"energy-related CO2 (sector-wise accounting system, services sector)"	"energy-related CO2 (sector-wise accounting system, services sector)"						
SERCO2N	"energy-related CO2 (sector-wise accounting system, services sector)"	"energy-related CO2 (sector-wise accounting system, services sector)"						
SERCOA	Coal for the services sector	Coal for the services sector						
SERCOA00	Coal for the services sector							
SERCOA01	Coal for the services sector	Coal for the services sector						
SERDISTELC	Electricity for the services sector (after distribution grid)	Electricity for the services sector (after distribution grid)						
SERELC	Electricity for the services sector (before distribution grid)	Electricity for the services sector (before distribution grid)						
SERELC-NS	Dummy electricity commodity for night storage heaters in low-consumption services buildings	Dummy electricity commodity for night storage heaters in low-consumption services buildings						
SERELC00	Electricity for the services sector (before distribution grid)							
SERELC01	Electricity for the services sector (before distribution grid)	Electricity for the services sector (before distribution grid)						
SERGEO00	Geothermal energy for the services sector							
SERGEO01	Geothermal energy for the services sector	Geothermal energy for the services sector						
SERHFCP	"process-related HFC (sector-wise accounting system, services sector)"	"process-related HFC (sector-wise accounting system, services sector)"						
SERHFO	Heavy fuel oil for the services sector	Heavy fuel oil for the services sector						
SERHFO00	Heavy fuel oil for the services sector							
SERHFO01	Heavy fuel oil for the services sector	Heavy fuel oil for the services sector						
SERHYG	Hydrogen (gaseous) for the services sector (before distribution grid)	Hydrogen (gaseous) for the services sector (before distribution grid)						
SERHYG01	Hydrogen (gaseous) for the services sector (before distribution grid)	Hydrogen (gaseous) for the services sector (before distribution grid)						
SERHYGREF	Hydrogen from decentralized reformers for services buildings	Hydrogen from decentralized reformers for services buildings						
SERKER	Kerosene (heating oil) for the services sector	Kerosene (heating oil) for the services sector						
SERKER00	Kerosene (heating oil) for the services sector							
SERKER01	Kerosene (heating oil) for the services sector	Kerosene (heating oil) for the services sector						
SERLFO	Light fuel oil for the services sector	Light fuel oil for the services sector						
SERLFO00	Light fuel oil for the services sector							
SERLFO01	Light fuel oil for the services sector	Light fuel oil for the services sector						
SERLPG	Liquified petroleum gas for the services sector	Liquified petroleum gas for the services sector						
SERLPG00	Liquified petroleum gas for the services sector							
SERLPG01	Liquified petroleum gas for the services sector	Liquified petroleum gas for the services sector						
SERLTH	District heat for the services sector	District heat for the services sector						
SERMAINSBOM	Biomethane for the services sector (after distribution grid)	Biomethane for the services sector (after distribution grid)						
SERMAINSGAS	Natural gas for the services sector (after distribution grid)	Natural gas for the services sector (after distribution grid)						
SERMAINSHYG	Hydrogen (gaseous) for the services sector (after distribution grid)	Hydrogen (gaseous) for the services sector (after distribution grid)						
SERMSWBIO	Wet biomass waste for the services sector	Wet biomass waste for the services sector						
SERMSWBIO01	Wet biomass waste for the services sector	Wet biomass waste for the services sector						
SERMSWINO	Inorganic waste for the services sector	Inorganic waste for the services sector						
SERMSWINO00	Inorganic waste for the services sector							
SERMSWINO01	Inorganic waste for the services sector	Inorganic waste for the services sector						
SERMSWORG	Organic waste for the services sector	Organic waste for the services sector						
SERMSWORG00	Organic waste for the services sector							
SERMSWORG01	Organic waste for the services sector	Organic waste for the services sector						
SERN	"energy-related N2O (sector-wise accounting system, services sector)"	"energy-related N2O (sector-wise accounting system, services sector)"						
SERN2ON	"energy-related N2O (sector-wise accounting system, services sector)"	"energy-related N2O (sector-wise accounting system, services sector)"						
SERNGA	Natural gas for the services sector (before distribution grid)	Natural gas for the services sector (before distribution grid)						
SERNGA00	Natural gas for the services sector (before distribution grid)							
SERNGA01	Natural gas for the services sector (before distribution grid)	Natural gas for the services sector (before distribution grid)						
SERPELH	Wood pellets (high quality) for the services sector	Wood pellets (high quality) for the services sector						
SERPELH01	Wood pellets (high quality) for the services sector	Wood pellets (high quality) for the services sector						
SERSOL	Solar energy for the services sector	Solar energy for the services sector						
SERSOL01	Solar energy for the services sector	Solar energy for the services sector						
SERWOD	Woody energy crops for the services sector	Woody energy crops for the services sector						
SERWOD00	Woody energy crops for the services sector							
SERWOD01	Woody energy crops for the services sector	Woody energy crops for the services sector						
SHH	Final demand commodity for space heat in high-consumption services buildings (in PJ)	Final demand commodity for space heat in high-consumption services buildings (in PJ)						
SHHA-CAE	air conditioning unit (HFC as refrigerant)	air conditioning unit (HFC as refrigerant)						
SHHA-CAE00	Existing air conditioning unit (HFC as refrigerant)	Existing air conditioning unit (HFC as refrigerant)						
SHHA-CAE00	air conditioning unit (HFC as refrigerant)							
SHHA-CAE01	"New air conditioning unit (standard, HFC as refrigerant)"	"New air conditioning unit (standard, HFC as refrigerant)"						
SHHA-CAE02	Advanced air conditioning unit (with HFO and HC as refrigerant)	Advanced air conditioning unit (with HFO and HC as refrigerant)						
SHHBLRRC	coal boiler (intermediate size)	coal boiler (intermediate size)						
SHHBLRRC00	Existing coal boiler (intermediate size)	Existing coal boiler (intermediate size)						
SHHBLRRC01	New coal boiler (intermediate size)	New coal boiler (intermediate size)						
SHHBLRRE	electric boiler (intermediate size)	electric boiler (intermediate size)						
SHHBLRRE00	Existing electric boiler (intermediate size)	Existing electric boiler (intermediate size)						
SHHBLRRE00	electric boiler (intermediate size)							
SHHBLRRE01	New electric boiler (intermediate size)	New electric boiler (intermediate size)						
SHHBLRRG	gas boiler (intermediate size)	gas boiler (intermediate size)						
SHHBLRRG00	Existing gas boiler (intermediate size)	Existing gas boiler (intermediate size)						
SHHBLRRG00	gas boiler (intermediate size)							
SHHBLRRG01	New gas boiler (intermediate size)	New gas boiler (intermediate size)						
SHHBLRRH	hydrogen boiler (intermediate size)	hydrogen boiler (intermediate size)						
SHHBLRRH01	New hydrogen boiler (intermediate size)	New hydrogen boiler (intermediate size)						
SHHBLRRO	oil boiler (intermediate size)	oil boiler (intermediate size)						
SHHBLRRO00	Existing oil boiler (intermediate size)	Existing oil boiler (intermediate size)						
SHHBLRRO01	New oil boiler (intermediate size)	New oil boiler (intermediate size)						
SHHBLRRW	biomass / waste boiler (intermediate size)	biomass / waste boiler (intermediate size)						
SHHBLRRW00	Existing biomass / waste boiler (intermediate size)	Existing biomass / waste boiler (intermediate size)						
SHHBLRRW01	New biomass / waste boiler (intermediate size)	New biomass / waste boiler (intermediate size)						
SHHCSV	"Fuel dummy produced by conservation technologies (in PJ, replaces fuel input in heat technologies for high-consumption service sector buildings)"	"Fuel dummy produced by conservation technologies (in PJ, replaces fuel input in heat technologies for high-consumption service sector buildings)"						
SHHDAIR	dry air heating systems for high-consumption services buildings	dry air heating systems for high-consumption services buildings						
SHHDAIR00	Existing dry air heating systems for high-consumption services buildings	Existing dry air heating systems for high-consumption services buildings						
SHHDAIR01	New dry air heating systems for high-consumption services buildings	New dry air heating systems for high-consumption services buildings						
SHHDELVAIR	Heat from dry air heating systems in high-consumption services buildings	Heat from dry air heating systems in high-consumption services buildings						
SHHDELVRAD	Heat from wet radiator systems in high-consumption services buildings	Heat from wet radiator systems in high-consumption services buildings						
SHHDHP	district heat pipelines for high-consumption services buildings	district heat pipelines for high-consumption services buildings						
SHHDHP100	Existing district heat pipelines for high-consumption services buildings	Existing district heat pipelines for high-consumption services buildings						
SHHDHP101	New district heat pipelines for high-consumption services buildings	New district heat pipelines for high-consumption services buildings						
SHHDRAD	wet heating and hot water pipes and radiators for high-consumption services buildings	wet heating and hot water pipes and radiators for high-consumption services buildings						
SHHDRAD00	Existing wet heating and hot water pipes and radiators for high-consumption services buildings	Existing wet heating and hot water pipes and radiators for high-consumption services buildings						
SHHDRAD01	New wet heating and hot water pipes and radiators for high-consumption services buildings	New wet heating and hot water pipes and radiators for high-consumption services buildings						
SHHFCLRH	hydrogen fuel cell 	hydrogen fuel cell 						
SHHFCLRH01	New hydrogen fuel cell 	New hydrogen fuel cell 						
SHHVACAE	HVAC system	HVAC system						
SHHVACAE00	Existing HVAC system	Existing HVAC system						
SHHVACAE00	HVAC system							
SHHVACAE00	HVAC system							
SHHVACAE01	"New HVAC system (standard, HFC-based)"	"New HVAC system (standard, HFC-based)"						
SHHVACAE02	Advanced HVAC system (HFO & HC based)	Advanced HVAC system (HFO & HC based)						
SHL	Final demand commodity for space heat in low-consumption services buildings (in PJ)	Final demand commodity for space heat in low-consumption services buildings (in PJ)						
SHLAHBRE	air-source heat pump with radiator heating in combination with gas condensing boiler	air-source heat pump with radiator heating in combination with gas condensing boiler						
SHLAHBRE01	New air-source heat pump with radiator heating in combination with gas condensing boiler	New air-source heat pump with radiator heating in combination with gas condensing boiler						
SHLAHBUE	air-source heat pump with underfloor heating in combination with gas condensing boiler	air-source heat pump with underfloor heating in combination with gas condensing boiler						
SHLAHBUE01	New air-source heat pump with underfloor heating in combination with gas condensing boiler	New air-source heat pump with underfloor heating in combination with gas condensing boiler						
SHLAHPRE	air-source heat pumps with radiator heating	air-source heat pumps with radiator heating						
SHLAHPRE00	Existing air-source heat pumps with radiator heating	Existing air-source heat pumps with radiator heating						
SHLAHPRE00	air-source heat pumps with radiator heating							
SHLAHPRE01	New air-source heat pump with radiator heating	New air-source heat pump with radiator heating						
SHLAHPUE	air-source heat pump with underfloor heating	air-source heat pump with underfloor heating						
SHLAHPUE01	New air-source heat pump with underfloor heating	New air-source heat pump with underfloor heating						
SHLAHSRE	air-source heat pump with radiator heating in combination with solar thermal heating system	air-source heat pump with radiator heating in combination with solar thermal heating system						
SHLAHSRE01	New air-source heat pump with radiator heating in combination with solar thermal heating system	New air-source heat pump with radiator heating in combination with solar thermal heating system						
SHLAHSUE	air-source heat pump with underfloor heating in combination with solar thermal heating system	air-source heat pump with underfloor heating in combination with solar thermal heating system						
SHLAHSUE01	New air-source heat pump with underfloor heating in combination with solar thermal heating system	New air-source heat pump with underfloor heating in combination with solar thermal heating system						
SHLBLCRG	gas condensing boiler	gas condensing boiler						
SHLBLCRG00	Existing gas condensing boiler	Existing gas condensing boiler						
SHLBLCRG00	gas condensing boiler							
SHLBLCRG01	New gas condensing boiler	New gas condensing boiler						
SHLBLCRH	hydrogen condensing boiler	hydrogen condensing boiler						
SHLBLCRH01	New hydrogen condensing boiler	New hydrogen condensing boiler						
SHLBLCRO	oil condensing boiler	oil condensing boiler						
SHLBLCRO00	Existing oil condensing boiler	Existing oil condensing boiler						
SHLBLCRO01	New oil condensing boiler	New oil condensing boiler						
SHLBLCRP	pellet standard boiler	pellet standard boiler						
SHLBLCRP01	New pellet standard boiler	New pellet standard boiler						
SHLBLRRC	coal boiler	coal boiler						
SHLBLRRC00	Existing coal boiler	Existing coal boiler						
SHLBLRRE	electric standard boiler	electric standard boiler						
SHLBLRRE00	electric standard boiler							
SHLBLRRE01	New electric standard boiler	New electric standard boiler						
SHLBLRRG	gas standard boiler	gas standard boiler						
SHLBLRRG00	Existing gas standard boiler	Existing gas standard boiler						
SHLBLRRG00	gas standard boiler							
SHLBLRRO	oil standard boiler	oil standard boiler						
SHLBLRRO00	Existing oil standard boiler	Existing oil standard boiler						
SHLBLRRW	biomass / waste boiler	biomass / waste boiler						
SHLBLRRW00	Existing biomass / waste boiler	Existing biomass / waste boiler						
SHLBLRRW01	New wood standard boiler	New wood standard boiler						
SHLBLSRE	electric standard boiler in combination with solar thermal heating system	electric standard boiler in combination with solar thermal heating system						
SHLBLSRE01	New electric standard boiler in combination with solar thermal heating system	New electric standard boiler in combination with solar thermal heating system						
SHLBLSRG	gas condensing boiler in combination with solar thermal heating system	gas condensing boiler in combination with solar thermal heating system						
SHLBLSRG01	New gas condensing boiler in combination with solar thermal heating system	New gas condensing boiler in combination with solar thermal heating system						
SHLBLSRH	hydrogen condensing boiler in combination with solar thermal heating system	hydrogen condensing boiler in combination with solar thermal heating system						
SHLBLSRH01	New hydrogen condensing boiler in combination with solar thermal heating system	New hydrogen condensing boiler in combination with solar thermal heating system						
SHLBLSRO	oil condensing boiler in combination with solar thermal heating system	oil condensing boiler in combination with solar thermal heating system						
SHLBLSRO01	New oil condensing boiler in combination with solar thermal heating system	New oil condensing boiler in combination with solar thermal heating system						
SHLBLSRP	pellet standard boiler with solar thermal heating system	pellet standard boiler with solar thermal heating system						
SHLBLSRP01	New pellet standard boiler with solar thermal heating system	New pellet standard boiler with solar thermal heating system						
SHLBLSRW	wood standard boiler with solar thermal heating system	wood standard boiler with solar thermal heating system						
SHLBLSRW01	New wood standard boiler with solar thermal heating system	New wood standard boiler with solar thermal heating system						
SHLCHBRH	hydrogen micro-CHP (boiler only)	hydrogen micro-CHP (boiler only)						
SHLCHBRH01	New hydrogen micro-CHP (boiler only)	New hydrogen micro-CHP (boiler only)						
SHLCHPRG	gas micro-CHP (stirling engine)	gas micro-CHP (stirling engine)						
SHLCHPRG01	New gas micro-CHP (stirling engine)	New gas micro-CHP (stirling engine)						
SHLCHPRH	hydrogen micro-CHP (fuel cell)	hydrogen micro-CHP (fuel cell)						
SHLCHPRH01	New hydrogen micro-CHP (fuel cell)	New hydrogen micro-CHP (fuel cell)						
SHLCHPRW	wood pellets micro-CHP (stirling engine)	wood pellets micro-CHP (stirling engine)						
SHLCHPRW01	New wood pellets micro-CHP (stirling engine)	New wood pellets micro-CHP (stirling engine)						
SHLCSV	"Fuel dummy produced by conservation technologies (in PJ, replaces fuel input in heat technologies for low-consumption service sector buildings)"	"Fuel dummy produced by conservation technologies (in PJ, replaces fuel input in heat technologies for low-consumption service sector buildings)"						
SHLCSVDMD	Dummy conservation technology	Dummy conservation technology						
SHLDELVAIR	Space heat from stand-alone systems for low-consumption service sector buildings	Space heat from stand-alone systems for low-consumption service sector buildings						
SHLDELVRAD	Heat from wet radiator systems in low-consumption services buildings	Heat from wet radiator systems in low-consumption services buildings						
SHLDELVUND	Heat from underfloor heating systems in low-consumption services buildings	Heat from underfloor heating systems in low-consumption services buildings						
SHLDHP	district heat pipelines for low-consumption services buildings	district heat pipelines for low-consumption services buildings						
SHLDHP100	Existing district heat pipelines for low-consumption services buildings	Existing district heat pipelines for low-consumption services buildings						
SHLDHP101	New district heat pipelines for low-consumption services buildings	New district heat pipelines for low-consumption services buildings						
SHLDRAD	wet heating and hot water pipes and radiators for low-consumption services buildings	wet heating and hot water pipes and radiators for low-consumption services buildings						
SHLDRAD00	Existing wet heating and hot water pipes and radiators for low-consumption services buildings	Existing wet heating and hot water pipes and radiators for low-consumption services buildings						
SHLDRAD01	New wet heating and hot water pipes and radiators for low-consumption services buildings	New wet heating and hot water pipes and radiators for low-consumption services buildings						
SHLDSTD	"delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"	"delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"						
SHLDSTD00	"Existing delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"	"Existing delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"						
SHLDSTD01	"New delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"	"New delivery technology for stand-alone space heating systems in low-consumption services buildings (not an actual technology, no cost & efficiency=1)"						
SHLDUND	underfloor pipes for heating and hot water in low-consumption services buildings	underfloor pipes for heating and hot water in low-consumption services buildings						
SHLDUND01	New underfloor pipes for heating and hot water in low-consumption services buildings	New underfloor pipes for heating and hot water in low-consumption services buildings						
SHLGHBRE	ground-source heat pump with radiator heating in combination with gas condensing boiler	ground-source heat pump with radiator heating in combination with gas condensing boiler						
SHLGHBRE01	New ground-source heat pump with radiator heating in combination with gas condensing boiler	New ground-source heat pump with radiator heating in combination with gas condensing boiler						
SHLGHBUE	ground-source heat pump with underfloor heating in combination with gas condensing boiler	ground-source heat pump with underfloor heating in combination with gas condensing boiler						
SHLGHBUE01	New ground-source heat pump with underfloor heating in combination with gas condensing boiler	New ground-source heat pump with underfloor heating in combination with gas condensing boiler						
SHLGHPRE	ground-source heat pump with radiator heating	ground-source heat pump with radiator heating						
SHLGHPRE01	New ground-source heat pump with radiator heating	New ground-source heat pump with radiator heating						
SHLGHPUE	ground-source heat pump with underfloor heating	ground-source heat pump with underfloor heating						
SHLGHPUE01	New ground-source heat pump with underfloor heating	New ground-source heat pump with underfloor heating						
SHLGHSRE	ground-source heat pump with radiator heating in combination with solar heating system	ground-source heat pump with radiator heating in combination with solar heating system						
SHLGHSRE01	New ground-source heat pump with radiator heating in combination with solar heating system	New ground-source heat pump with radiator heating in combination with solar heating system						
SHLGHSUE	ground-source heat pump with underfloor heating in combination with solar heating system	ground-source heat pump with underfloor heating in combination with solar heating system						
SHLGHSUE01	New ground-source heat pump with underfloor heating in combination with solar heating system	New ground-source heat pump with underfloor heating in combination with solar heating system						
SHLNSTRE	electric night storage heater	electric night storage heater						
SHLNSTRE00	Existing electric night storage heater	Existing electric night storage heater						
SHLNSTRE00	electric night storage heater							
SHLNSTRE01	New electric night storage heater	New electric night storage heater						
SHLREFCG	hydrogen fuel cell reformer	hydrogen fuel cell reformer						
SHLREFCG01	New hydrogen fuel cell reformer	New hydrogen fuel cell reformer						
SHLSHTRE	electric stand-alone space heater	electric stand-alone space heater						
SHLSHTRE00	Existing electric stand-alone space heater	Existing electric stand-alone space heater						
SHLSHTRE00	electric stand-alone space heater							
SHLSHTRE01	New electric stand-alone space heater	New electric stand-alone space heater						
SHLSHTRG	gas stand-alone space heater	gas stand-alone space heater						
SHLSHTRG00	Existing gas stand-alone space heater	Existing gas stand-alone space heater						
SHLSHTRG00	gas stand-alone space heater							
SHLSHTRO	oil stand-alone space heater	oil stand-alone space heater						
SHLSHTRO00	Existing oil stand-alone space heater	Existing oil stand-alone space heater						
SHLSTGNT	"dummy supply technology for electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"	"dummy supply technology for electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"						
SHLSTGNT00	"Existing dummy supply technology for existing electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"	"Existing dummy supply technology for existing electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"						
